oecd,country,pind,pindo,ctrycd,col_uk,t_indep,col_uka,col_espa,col_otha,legor_uk,legor_so,legor_fr,legor_ge,legor_sc,prot80,catho80,confu,avelf,govef,graft,logyl,loga,yrsopen,gadp,engfrac,eurfrac,frankrom,latitude,gastil,cgexp,cgrev,ssw,rgdph,trade,prop1564,prop65,federal,eduger,spropn,yearele,yearreg,seats,maj,pres,lyp,semi,majpar,majpres,propres,dem_age,lat01,age,polityIV,spl,cpi9500,du_60ctry,magn,sdm,oecd.x,mining_gdp,gini_8090,con2150,con5180,con81,list,maj_bad,maj_gin,maj_old,pres_bad,pres_gin,pres_old,propar,lpop,continent
0,Botswana,1,1,616,1,33,0.8679999709129333,0,0,1,0,0,0,0,26.799999237060547,9.399999618530273,0,0.3774999976158142,4.55804443359375,3.929617404937744,8.106450080871582,7.064499855041504,0.35600000619888306,0.7129999995231628,0,0,3.178999900817871,-21.535999298095703,1.9444444179534912,38.57271957397461,50.84873580932617,0.7222357392311096,2480.144287109375,87.465911865234375,53.22718811035156,2.698605537414551,0,90.72856903076172,1,1966,1966,37.33333206176758,1,0,7.8160719871521,0,1,0,0,1966,0.23928888142108917,0.17000000178813934,9,8.229146003723145,3.933332920074463,1,1,1,0,37.198204040527344,54,0,1,0,0,1.9444444179534912,54,0.17000000178813934,0,0,0,0,14.166307131449381,africa
0,Brazil,0,1,223,0,177,0,0.2919999957084656,0,0,0,1,0,0,4,87.80000305175781,0,0.05578093230724335,5.439870834350586,4.884766101837158,9.332289695739746,8.549260139465332,0.08900000154972076,0.6819999814033508,0,0.9980000257492065,1.1089999675750732,-19.55699920654297,3,30.661285400390625,29.738479614257812,9.561114311218262,4185.552734375,17.562210083007812,62.83748245239258,4.718872547149658,1,95.28571319580078,0,1988,1988,510.3333435058594,0,1,8.339393615722656,0,0,0,1,1985,0.21729999780654907,0.07500000298023224,8,-5.093491077423096,6.4633331298828125,1,0.05203205347061157,0.09246580302715302,0,1.15626859664917,58.689998626708984,0,0,1,510.3333435058594,0,0,0,3,58.689998626708984,0.07500000298023224,0,18.871458689371746,laam
0,Bulgaria,0,0,918,0,91,0,0,0.6359999775886536,0,1,0,0,0,0.4000000059604645,0.5,0,0.11569999903440475,6.628261566162109,6.114304065704346,NA,NA,0.08900000154972076,0.7059999704360962,0,0,3.437999963760376,42.073001861572266,2.444444417953491,42.44020462036133,36.89886474609375,11.773505210876465,5217.10693359375,94.51885223388672,67.09557342529297,14.217771530151367,0,85.0857162475586,0,1991,1991,240,0,0,8.559698104858398,0,0,0,0,1990,0.46747779846191406,0.05000000074505806,8,-0.00558600015938282,6.766665935516357,0,0.12916666269302368,0.13730379939079285,0,21.75262451171875,24.764999389648438,0,0,1,240,0,0,0,0,0,0,1,NA,other
1,Canada,1,1,156,1,132,0.47200000286102295,0,0,1,0,0,0,0,29.600000381469727,46.599998474121094,0,0.37618759274482727,1.5653045177459717,0.8890504837036133,10.414420127868652,8.860540390014648,0.9559999704360962,0.9760000109672546,0.6140000224113464,0.8569999933242798,1.6030000448226929,43.72700119018555,1,24.853378295898438,20.754858016967773,10.85252571105957,17040.583984375,66.5228271484375,67.82738494873047,11.977166175842285,1,102.73333740234375,0,1867,1867,296.3333435058594,1,0,9.743352890014648,0,1,0,0,1867,0.4858555793762207,0.6650000214576721,10,-5.108617782592773,0.9116666913032532,1,1,1,1,3.614001989364624,30.5,0,0,0,0,1,30.5,0.6650000214576721,0,0,0,0,17.190379248725044,other
0,Chile,1,1,228,0,189,0,0.24400000274181366,0,0,0,1,0,0,1.899999976158142,82.0999984741211,0,0.05062500014901161,2.668238639831543,2.9415886402130127,9.140250205993652,7.917359828948975,0.421999990940094,0.6460000276565552,0,0.9309999942779541,1.9809999465942383,-33.55400085449219,2.055555582046509,21.02538299560547,22.522428512573242,7.084179401397705,5491.78662109375,59.19076919555664,63.915008544921875,6.573759078979492,0,90.44285583496094,0,1989,1989,120,1,1,8.611008644104004,0,0,1,0,1989,0.37282222509384155,0.054999999701976776,8,1.7298860549926758,3.0183329582214355,1,0.5,0.5,0,7.755191326141357,56,0,0,1,0,2.055555582046509,56,0.054999999701976776,2.055555582046509,56,0.054999999701976776,0,16.452196333143448,laam
0,Colombia,0,0,233,0,189,0,0.24400000274181366,0,0,0,1,0,0,0.8999999761581421,96.5999984741211,0,0.05579601973295212,5.113251686096191,5.980666160583496,9.144220352172852,8.30463981628418,0.08900000154972076,0.5649999976158142,0,0.9800000190734863,2.0199999809265137,4.788000106811523,3.5,14.068307876586914,13.485206604003906,1.2661094665527344,3587.28466796875,34.791873931884766,60.75258255004883,4.475142478942871,0,80.78571319580078,0.4375,1957,1957,156.6666717529297,0,1,8.185151100158691,0,0,0,1,1957,0.05320000275969505,0.2150000035762787,8,-1.3260639905929565,7.216667175292969,1,0.2098347544670105,0.021920500323176384,0,5.5520501136779785,51,0,1,0,156.6666717529297,0,0,0,3.5,51,0.2150000035762787,0,17.447547488742405,laam
0,Costa Rica,0,0,238,0,178,0,0.2879999876022339,0,0,0,1,0,0,5.800000190734863,90.5,0,0.053214285522699356,3.8929855823516846,3.8461828231811523,9.118029594421387,8.145270347595215,0.421999990940094,0.6700000166893005,0.01600000075995922,0.906000018119812,3.1510000228881836,9.940999984741211,1.3333333730697632,23.343647003173828,23.942813873291016,4.476506233215332,3697.97119140625,85.90727996826172,60.68626022338867,4.298967361450195,0,78.01249694824219,0,1953,1949,57,0,1,8.215539932250977,0,0,0,1,1841,0.11045555770397186,0.7950000166893005,10,-1.928331971168518,4.362500190734863,1,0.12280702590942383,0.12280700355768204,0,19.386539459228516,46.779998779296875,1,1,0,57,0,0,0,1.3333333730697632,46.779998779296875,0.7950000166893005,0,15.005298932393393,laam
0,Cyprus (G),0,1,423,1,39,0.843999981880188,0,0,1,0,0,0,0,0.6000000238418579,1.2999999523162842,0,0.30000001192092896,2.9187490940093994,1.3774323463439941,9.668060302734375,8.390000343322754,1,0.7229999899864197,0,0,3.996000051498413,35.08100128173828,1,33.96567916870117,30.67799949645996,7.870267868041992,9564.6953125,101.36197662353516,63.47311019897461,10.765388488769531,0,96.81999969482422,0,1981,1960,56,0,1,9.165834426879883,0,0,0,1,1960,0.3897888958454132,0.20000000298023224,10,-3.8077540397644043,NA,1,0.1071428656578064,0.07281550019979477,0,0.28509464859962463,NA,0,1,1,56,0,NA,0,1,NA,0.20000000298023224,0,13.489436043633354,other
0,Czech Republic,0,0,935,0,6,0,0,0.9760000109672546,0,1,0,0,0,4.599999904632568,39.20000076293945,0,0.11536400020122528,3.810708522796631,4.231539249420166,NA,NA,NA,NA,NA,NA,NA,NA,1.6666666269302368,36.346614837646484,31.45989990234375,10.939791679382324,3582.3388671875,107.99531555175781,67.676666259765625,12.963128089904785,0,94.616668701171875,NA,1993,1993,200,0,0,8.183771133422852,0,0,0,0,1990,NA,0.05000000074505806,10,0.15503400564193726,5.145999908447266,0,0.04000002145767212,NA,0,2.3590612411499023,28.260000228881836,0,0,1,200,0,0,0,0,0,0,1,NA,other
1,Denmark,0,0,128,0,250,0,0,0,0,0,0,0,1,95.19999694824219,0.6000000238418579,0,0.027499999850988388,1.557896375656128,0.741966724395752,10.104780197143555,8.476929664611816,0.777999997138977,0.984000027179718,0,0.004999999888241291,3.430000066757202,55.71799850463867,1,40.143165588378906,39.006187438964844,16.51695442199707,14917.876953125,66.56439971923828,67.29412078857422,15.289874076843262,0,107.19999694824219,0.22346368432044983,1920,1915,175,0,0,9.610315322875977,0,0,0,0,1915,0.619088888168335,0.42500001192092896,10,-1.6105430126190186,0.26833340525627136,1,0.10857141017913818,0.07522539794445038,1,0.9245555996894836,33,0,0,0,175,0,0,0,0,0,0,1,15.46699693467882,other
0,Dominican Re,0,0,243,0,155,0,0,0.3799999952316284,0,0,1,0,0,1.399999976158142,96.5999984741211,0,0.010830564424395561,6.6650800704956055,6.545896053314209,8.89758014678955,8.086299896240234,0,0.5099999904632568,0.0010000000474974513,0.8709999918937683,3.1080000400543213,18.56100082397461,2.8888888359069824,14.820706367492676,15.160917282104492,0.6472210884094238,2396.817138671875,67.85826110839844,60.53195571899414,3.946854829788208,0,77.19999694824219,0,1978,1978,120,0,1,7.781897068023682,0,0,0,1,1978,0.20623333752155304,0.10999999940395355,6.4444451332092285,0.5181537866592407,NA,1,0.25,0.38926181197166443,0,3.519214630126953,46,0,1,0,120,0,0,0,2.8888888359069824,46,0.10999999940395355,0,15.853395462036133,laam
0,Ecuador,0,0,248,0,177,0,0.2919999957084656,0,0,0,1,0,0,1.899999976158142,96.4000015258789,0,0.3253571391105652,6.123921871185303,6.638401508331299,9.03456974029541,7.875629901885986,0.843999981880188,0.5730000138282776,0,0.7139999866485596,2.434999942779541,-2.062000036239624,2.555555582046509,16.321971893310547,16.333057403564453,0.281131386756897,2858.59521484375,57.26163101196289,58.67320251464844,4.409729957580566,0,88.779998779296875,0.1690140813589096,1984.6666259765625,1979,81.888885498046875,0,1,7.958085536956787,0,0,0,1,1979,0.022911110892891884,0.10499999672174454,8.88888931274414,1.1127890348434448,7.377500057220459,1,0.26222121715545654,0.2786448895931244,0,10.590950012207031,43,0,1,0,81.888885498046875,0,0,0,2.555555582046509,43,0.10499999672174454,0,16.231400595770943,laam
0,El Salvador,0,0,253,1,178,0.2879999876022339,0,0,0,0,1,0,0,2.4000000953674316,96.19999694824219,0,0.051428571343421936,5.523589611053467,5.7071309089660645,8.6212797164917,8.136730194091797,0.4000000059604645,0.3720000088214874,0,0.9229999780654907,3.364000082015991,13.774999618530273,3,13.632372856140137,NA,0.6214010715484619,2019.5516357421875,54.02487564086914,57.251609802246094,4.402801513671875,0,73.0625,0,1984,1984,81.33333587646484,0,1,7.610630989074707,0,0,0,1,1984,0.15305554866790771,0.07999999821186066,6.888888835906982,NA,6.133333206176758,1,0.18068784475326538,0.18579959869384766,0,0.4149736166000366,48,0,0,1,81.33333587646484,0,0,0,3,48,0.07999999821186066,0,15.529590288798014,laam
0,Estonia,0,1,939,0,8,0,0,0.9679999947547913,0,1,0,0,0,66,2,0,0.5241310000419617,4.483633995056152,3.813887119293213,NA,NA,NA,NA,NA,NA,NA,NA,2.125,29.9968204498291,31.069223403930664,9.540842056274414,2543.575439453125,153.6608428955078,66.76976776123047,12.603222846984863,0,100.27143096923828,NA,1992,1992,101,0,0,7.8413262367248535,0,0,0,0,1991,NA,0.04500000178813934,6,0.24995720386505127,4.300000190734863,0,0.10891091823577881,NA,0,1.5701018571853638,35.81999969482422,0,0,1,101,0,0,0,0,0,0,1,NA,other
0,Fiji,0.7863247990608215,0.7863247990608215,819,1,29,0.8840000033378601,0,0,1,0,0,0,0,39.099998474121094,9,0,0.800000011920929,3.730119228363037,3.386664390563965,9.177590370178223,7.993760108947754,0.40799999237060547,0.6110000014305115,0.00800000037997961,0.00800000037997961,2.9210000038146973,-17.82699966430664,3.8333332538604736,28.423839569091797,25.955045700073242,1.3706973791122437,4093.80859375,118.6669692993164,60.64720153808594,3.7155120372772217,0,95.56666564941406,0.08571428805589676,1992.22216796875,1990,66,0,0,8.317231178283691,1,0.5555555820465088,0,0,1990,0.19807776808738708,0.05000000074505806,5,-3.741542100906372,NA,1,0.6434676647186279,0.9014083743095398,0,NA,42.5,0,0,1,14.10256290435791,0,0,0,0,0,0,1,13.568307346767849,asiae
1,Finland,0.004999995231628418,1,172,0,82,0,0,0.671999990940094,0,0,0,0,1,93.0999984741211,0.10000000149011612,0,0.10499999672174454,1.7304840087890625,0.8308124542236328,10.166959762573242,8.509830474853516,0.777999997138977,0.9800000190734863,0,0,3.075000047683716,60.21200180053711,1,38.320953369140625,32.47304153442383,16.16280174255371,13072.671875,60.838645935058594,66.9684066772461,14.010619163513184,0,108.25714111328125,0,1917,1917,200,0,0,9.478279113769531,0,0,0,0,1917,0.669022262096405,0.41499999165534973,10,-7.954957008361816,0.4916665852069855,1,0.09166669845581055,0.07068029791116714,1,0.3123970031738281,28.48590087890625,0,0,0,199,0,0,0,0,0,0,1,15.440874841478136,other
1,France,1,1,132,0,250,0,0,0,0,0,1,0,0,2.4000000953674316,76.4000015258789,0,0.14548394083976746,2.4409351348876953,2.435211658477783,10.274069786071777,8.945799827575684,0.800000011920929,0.9409999847412109,0,1.003999948501587,2.7249999046325684,48.856998443603516,1.5,45.2506217956543,40.94550323486328,19.08028221130371,14185.7724609375,44.88787841796875,65.47331237792969,14.942914962768555,0,106.4142837524414,0,1986,1958,576.33331298828125,1,0,9.5599946975708,0,1,0,0,1946,0.5428555607795715,0.27000001072883606,9,-4.184985160827637,3.2300000190734863,1,1,0.49836400151252747,1,0.4406096041202545,35,0,1,1,0,1.5,35,0.27000001072883606,0,0,0,0,17.873328314887154,other
0,Gambia,1,1,648,1,34,0.8640000224113464,0,0,1,0,0,0,0,0.4000000059604645,1.899999976158142,0,0.7803703546524048,4.672659397125244,5.037331581115723,7.4487199783325195,7.5122599601745605,0.22200000286102295,0.5680000185966492,0,0,3.9549999237060547,13.256999969482422,4.388888835906982,24.41925811767578,23.812515258789062,0.6532443165779114,763.5706787109375,121.57737731933594,55.22256088256836,3.3966445922851562,0,48.150001525878906,0,1965,1965,38.88888931274414,1,1,6.63800573348999,0,0,1,0,1965,0.14730000495910645,0.17499999701976776,0.2222221940755844,-0.8156021237373352,NA,1,0.9818593859672546,1,0,0.020369866862893105,39,0,1,0,0,4.388888835906982,39,0.17499999701976776,4.388888835906982,39,0.17499999701976776,0,13.881456163194445,africa
1,Germany,0.5,0.5,134,0,250,0,0,0,0,0,0,1,0,46.400001525878906,35,0,0.04375527426600456,2.181581974029541,1.759413719177246,10.2747802734375,8.735190391540527,0.800000011920929,0.9629999995231628,0,0.9490000009536743,2.9159998893737793,48.1609992980957,1.5,32.67863845825195,31.675561904907227,15.878130912780762,20782.814453125,48.756797790527344,68.60874938964844,15.400742530822754,1,102.44285583496094,0,1949,1949,656,0,0,9.941882133483887,1,0,0,0,1949,0.5351222157478333,0.2549999952316284,10,-1.7905230522155762,1.976667046546936,1,0.5243902206420898,0.12766410410404205,1,0.45855605602264404,29,1,0,0,328,0,0,0,0,0,0,1,18.211930168999565,other
0,Ghana,1,1,652,1,42,0.8320000171661377,0,0,1,0,0,0,0,25.799999237060547,18.700000762939453,0,0.7060999870300293,5.573554992675781,5.602953910827637,7.5250701904296875,7.3036699295043945,0.22200000286102295,0.5400000214576721,0,0,2.937999963760376,6.693999767303467,4.333333492279053,18.996335983276367,17.24248695373535,1.1538647413253784,980.6060791015625,53.48115158081055,52.19075393676758,2.9837841987609863,0,56.75,0,1992,1992,200,1,1,6.8881707191467285,0,0,1,0,1992,0.07437777519226074,0.03999999910593033,-0.625,-1.4736850261688232,NA,0,1,1,0,5.155007839202881,35.36000061035156,0,0,1,0,4.333333492279053,35.36000061035156,0.03999999910593033,4.333333492279053,35.36000061035156,0.03999999910593033,0,NA,africa
1,Greece,0,1,174,0,170,0,0,0.3199999928474426,0,0,1,0,0,0.10000000149011612,0.4000000059604645,0,0.07777778059244156,3.880618095397949,3.350358486175537,9.717599868774414,8.432490348815918,0.800000011920929,0.7120000123977661,0,0,3.2960000038146973,38.05799865722656,1.8333333730697632,35.26538848876953,22.12677574157715,5.641448497772217,7001.2890625,41.74716567993164,67.0557861328125,15.555453300476074,0,94.80000305175781,0.03999999910593033,1975,1975,300,0,0,8.853849411010742,0,0,0,0,1975,0.4228666424751282,0.125,10,-11.361689567565918,5.150000095367432,1,0.1899999976158142,0.18459920585155487,1,1.11318039894104,35,0,1,0,300,0,0,0,0,0,0,1,16.156570434570312,other
0,Guatemala,0.7777777910232544,0.7777777910232544,258,0,178,0,0.2879999876022339,0,0,0,1,0,0,4.900000095367432,94,0,0.476666659116745,5.450036525726318,6.63889217376709,8.913350105285645,8.543780326843262,0.421999990940094,0.3709999918937683,0,0.5879999995231628,3.0929999351501465,14.621999740600586,4,9.743063926696777,8.923338890075684,NA,2298.2177734375,43.209144592285156,51.595489501953125,3.3059589862823486,0,58.25714111328125,0.22499999403953552,1985,1985,96,0,1,7.739889144897461,0,0,0,1,1985,0.16246666014194489,0.07500000298023224,4.6666669845581055,NA,6.849999904632568,1,0.24090039730072021,0.12892380356788635,0,NA,58.529998779296875,0,0,1,96,0,0,0,4,58.529998779296875,0.07500000298023224,0,16.089309162563747,laam
0,Honduras,0,0,268,0,178,0,0.2879999876022339,0,0,0,1,0,0,2.5999999046325684,95.80000305175781,0,0.0973593071103096,5.817802429199219,6.876294136047363,8.4330596923828125,7.808440208435059,0.35600000619888306,0.42399999499320984,0.003000000026077032,0.8450000286102295,3.316999912261963,14.194000244140625,2.722222328186035,21.477914810180664,17.916048049926758,NA,1395.161865234375,84.092620849609375,52.864845275878906,3.1346702575683594,0,77.9000015258789,0,1982,1982,128,0,1,7.240765571594238,0,0,0,1,1982,0.15771111845970154,0.09000000357627869,6,NA,8.25,1,0.140625,0.140625,0,1.5514570474624634,54.5,0,0,1,128,0,0,0,2.722222328186035,54.5,0.09000000357627869,0,15.517753707038032,laam
0,Hungary,0.4559584856033325,0.4559584856033325,944,0,250,0,0,0,0,1,0,0,0,21.600000381469727,53.900001525878906,0,0.06509999930858612,3.7870872020721436,3.771780014038086,9.293660163879395,7.59853982925415,0.11100000143051147,0.7879999876022339,0,0.004999999888241291,3.2929999828338623,47.41899871826172,1.6666666269302368,49.95391082763672,45.61467742919922,17.304824829101562,4986.00341796875,73.65477752685547,67.388336181640625,13.899004936218262,0,93.68333435058594,0.15025906264781952,1990,1990,386,0,0,8.514389991760254,1,0,0,0,1990,0.526877760887146,0.05000000074505806,10,-3.77744197845459,5.073332786560059,0,0.5077720284461975,0.08221159875392914,0,1.0686078071594238,24.380001068115234,0,0,1,210,0,0,0,0,0,0,1,NA,other
1,Iceland,0,0,176,0,55,0,0,0.7799999713897705,0,0,0,0,1,96.5999984741211,0.699999988079071,0,0.10000000149011612,1.9921610355377197,1.3388962745666504,10.160240173339844,8.757929801940918,0.8050000071525574,0.9860000014305115,0,0,3.499000072479248,63.891998291015625,1,31.80872344970703,30.00901985168457,7.169928550720215,13371.9033203125,66.85449981689453,64.45214080810547,11.272092819213867,0,101.07142639160156,0.0476190485060215,1944,1944,63,0,0,9.500910758972168,0,0,0,0,1944,0.7099111080169678,0.2800000011920929,10,-3.0129780769348145,0.7999998927116394,1,0.1269841194152832,0.12733779847621918,1,13.99319839477539,NA,1,0,0,63,0,NA,0,0,NA,0,1,12.488106515672472,other
